post_id,user_id,timestamp,content_type,text_preview,has_media,topic_id,language
P01477,U0251,2023-08-25 23:04:00,link,Weekend getaway to the mountains was amazing! ??? #travel #adventure https://example.com/fakelink,FALSE,T001,de
P01478,U0073,2023-08-02 08:56:00,text,Women's sports getting more coverage this year! ??,FALSE,T002,de
P01479,U0744,2023-01-31 09:51:00,video,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T007,
P01480,U0645,2023-11-29 14:27:00,image,Yoga session this morning really helped clear my mind ?????,FALSE,T002,
P01481,U0772,2023-02-27 23:10:00,video,Beach cleanup event this weekend - volunteers needed!!!,TRUE,T006,es
P01482,U0495,2023-04-18 08:06:00,link,Trying out a new recipe for dinner tonight! Wish me luck ?????,FALSE,T006,es
P01483,U0776,2023-05-14 10:18:00,link,Immigration policy changes proposed,FALSE,T008,
P01484,U0282,2023-11-01 01:48:00,video,Programming tip: Always write tests first! #coding #software,TRUE,T003,es
P01485,U0380,2023-10-16 11:45:00,image,Political rally draws thousands downtown,FALSE,T005,de
P01486,U0731,2023-08-14 21:18:00,image,Just#upgraded#my#gaming#setup#??#gaming#pcbuild,FALSE,T003,de
P01487,U0264,2023-11-23 07:01:00,video,Adaptive sports program changes lives ??,TRUE,T004,
P01488,U0013,2023-05-13 11:46:00,image,Team wins championship after amazing season ??,FALSE,T007,es
P01489,U0602,2023-09-14 10:33:00,link,Plastic pollution in oceans needs urgent attention ?? #savetheoceans https://example.com/fakelink,TRUE,T006,
P01490,U0494,2023-03-31 15:57:00,text,Morning workout done! Feeling energized for the day ?? #fitness #motivation,FALSE,T007,es
P01491,U0317,2023-04-16 07:09:00,image,New smartphone review: The camera is absolutely incredible!!! ?? #tech #review,FALSE,T005,de
P01492,U0471,2023-10-19 20:58:00,image,New stadium construction begins next month ???,TRUE,T001,fr
P01493,U0681,2023-01-17 12:40:00,text,Immigration policy changes proposed,FALSE,T002,
P01494,U0548,2023-10-03 02:51:00,image,Renewable energy jobs growing faster than fossil fuel sector,TRUE,T001,fr
P01495,U0758,2023-04-04 22:59:00,link,Internet privacy is more important than ever ??,TRUE,T004,en
P01496,U0624,2023-05-17 17:17:00,text,Machine learning model training in progress... #datascience,TRUE,T002,
P01497,U0311,2023-02-01 06:14:00,link,Adaptive sports program changes lives ??,FALSE,T004,en
P01498,U0550,2023-01-27 10:50:00,link,Blockchain applications beyond cryptocurrency are fascinating #blockchain,TRUE,T002,de
P01499,U0086,2023-09-01 06:06:00,video,New signing announced for local football club ?,TRUE,T004,
P01500,U0441,2023-02-27 23:56:00,link,Machine learning model training in progress... #datascience,TRUE,T008,fr
P01501,U9999,2023/07/28 00:00,video,,FALSE,,es
P01502,U0337,2023-09-17 15:32:00,video,Supreme Court ruling on digital privacy rights,TRUE,T005,fr
P01503,U0282,2023-12-14 17:32:00,text,Urban green spaces improve city living quality ??,TRUE,T005,de
P01504,U0007,2023-06-13 16:30:00,image,New laptop benchmarks are impressive! #hardware #performance,TRUE,T008,de
P01505,U0690,2023-06-05 03:59:00,image,Tax reform discussions continue in senate,TRUE,T008,en
P01506,U0782,2023-04-29 06:19:00,link,New education funding bill introduced today ??,TRUE,T005,fr
P01507,U0625,2023-04-18 18:43:00,image,Infrastructure spending plan announced,TRUE,T003,de
P01508,U0176,2023-03-22 19:42:00,link,Infrastructure spending plan announced,FALSE,T003,fr
P01509,U0235,2023-05-15 15:59:00,image,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T005,fr
P01510,U0745,2023-07-01 23:20:00,link,Political rally draws thousands downtown,FALSE,T008,de
P01511,U0006,2023-07-26 01:26:00,link,AI developments this week are mind-blowing!!! #artificialintelligence,FALSE,T006,en
P01512,U0722,2023-04-14 06:42:00,video,Budget announcement: Key points for taxpayers,TRUE,T005,fr
P01513,U0438,2023-07-15 10:35:00,link,New programming language release shows promising features https://example.com/fakelink,FALSE,T004,en
P01514,U0077,2023-05-05 05:20:00,text,Incredible game last night! What a finish ?? #sports,FALSE,T008,de
P01515,U0256,2023-05-24 19:37:00,text,Gardening update: My tomatoes are finally growing! ?? #gardening,TRUE,T007,fr
P01516,U0283,2023-10-03 11:28:00,link,Weekend#farmers#market#haul!#Fresh#produce#is#the#best#??,TRUE,T005,en
P01517,U0333,2023-07-31 04:55:00,image,Supreme Court ruling on digital privacy rights,TRUE,T003,de
P01518,U0252,2023-06-17 18:34:00,video,Esports tournament draws record viewership ??,TRUE,T005,es
P01519,U0791,2023-02-04 22:45:00,link,Recycling initiative reduces landfill waste by 30%! ??,TRUE,T006,es
P01520,U0329,2023-08-28 07:29:00,image,Immigration policy changes proposed,FALSE,T006,fr
P01521,U0619,2023-01-12 04:07:00,link,Carbon emissions report shows progress but more work needed,FALSE,T007,en
P01522,U0542,2023-01-31 16:23:00,link,Sports science innovations improving athlete performance,TRUE,T001,
P01523,U0335,2023-10-03 15:18:00,text,Movie night with friends ?? What's everyone watching?,TRUE,T006,
P01524,U0800,2023-02-27 17:10:00,link,Community sports center opening ceremony today,TRUE,T002,en
P01525,U0786,2023-12-17 13:52:00,link,Climate education in schools is essential for our future https://example.com/fakelink,TRUE,T005,fr
P01526,U0075,2023-04-04 20:36:00,link,Zero waste lifestyle challenge starts today! ?? New stadium construction begins next month ???,TRUE,T006,de
P01527,U0589,2023-05-31 00:39:00,text,Beautiful sunset tonight ?? #nature #photography,TRUE,T007,fr
P01528,U0438,2023-03-19 08:54:00,video,Adaptive sports program changes lives ??,FALSE,T004,es
P01529,U0789,2023-10-22 11:57:00,image,Machine learning model training in progress... #datascience,TRUE,T003,fr
P01530,U0186,2023-02-21 00:34:00,video,Just upgraded my gaming setup ?? #gaming #pcbuild,TRUE,T001,fr
P01531,U0323,2023-04-28 21:13:00,image,Supreme Court ruling on digital privacy rights,FALSE,T004,fr
P01532,U0239,2023-04-22 11:01:00,text,Urban green spaces improve city living quality ??,FALSE,T003,en
P01533,U0455,2023-04-17 12:03:00,link,Urban green spaces improve city living quality ??,TRUE,T008,es
P01534,U0790,2023-07-14 18:52:00,image,Date night at that new Italian restaurant - highly recommend! ??,TRUE,T002,es
P01535,U0775,2023-04-18 03:31:00,link,New education funding bill introduced today ??,TRUE,T006,es
P01536,U0093,2023-09-17 11:30:00,text,Sports injury recovery update: Player making good progress,FALSE,T005,en
P01537,U0008,2023-07-14 13:25:00,video,Climate protest happening this Friday! Join us for our planet ?? #climateaction https://example.com/fakelink,FALSE,T002,en
P01538,U0445,2023-11-30 09:14:00,link,New study shows alarming rate of deforestation ??,TRUE,T002,fr
P01539,U0748,2023-11-28 10:02:00,image,Election debates are getting heated ??? #politics #democracy,TRUE,T003,es
P01540,U0532,2023-03-21 04:44:00,text,Weekend getaway to the mountains was amazing! ??? #travel #adventure,TRUE,T008,fr
P01541,U0381,2023-11-13 13:52:00,image,Sustainable fashion is the future ?? #ethicalfashion,TRUE,T003,
P01542,U0156,2023-12-09 05:23:00,text,New laptop benchmarks are impressive! #hardware #performance,FALSE,T002,es
P01543,U0314,2023-07-26 20:23:00,text,Infrastructure spending plan announced,TRUE,T005,fr
P01544,U0030,2023-08-29 01:47:00,text,Beach cleanup event this weekend - volunteers needed!,FALSE,T003,
P01545,U0740,2023-09-26 05:10:00,video,Morning workout done! Feeling energized for the day ?? #fitness #motivation,TRUE,T002,en
P01546,U0430,2023-02-03 03:30:00,link,Sustainable#fashion#is#the#future#??#ethicalfashion,TRUE,T008,
P01547,U0653,2023-01-01 09:30:00,image,International relations update: New trade agreement signed,FALSE,T008,
P01548,U0375,2023-11-11 21:45:00,link,Team wins championship after amazing season ??,TRUE,T002,es
P01549,U0225,2023-09-21 04:51:00,text,Quantum computing milestones achieved this month ?? https://example.com/fakelink,TRUE,T003,de
P01550,U0290,2023-11-11 03:15:00,image,International relations update: New trade agreement signed,FALSE,T004,fr
P01551,U0728,25-08-2023 21:37:00,image,,FALSE,T005,de
P01552,U0384,2023-12-05 04:37:00,text,New study shows alarming rate of deforestation ??,TRUE,T001,es
P01553,U0015,2023-03-15 20:02:00,link,New laptop benchmarks are impressive! #hardware #performance,FALSE,T004,en
P01554,U0586,2023-09-04 15:54:00,link,Machine learning model training in progress... #datascience,FALSE,T006,es
P01555,U0465,2023-11-15 08:34:00,video,New smartphone review: The camera is absolutely incredible! ?? #tech #review,FALSE,T008,fr
P01556,U0191,2023-05-11 10:51:00,link,Youth sports program receives much-needed funding,TRUE,T008,fr
P01557,U0782,2023-09-23 08:04:00,text,Carbon emissions report shows progress but more work needed,TRUE,T006,en
P01558,U0233,2023-08-23 03:07:00,video,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T005,de
P01559,U0447,2023-10-11 02:55:00,image,Community garden project starting next month! #urbangardening,TRUE,T003,es
P01560,U0795,2023-01-09 06:46:00,image,New stadium construction begins next month ???,TRUE,T006,
P01561,U0372,2023-10-04 07:44:00,image,New stadium construction begins next month ???,FALSE,,es
P01562,U0103,2023-12-15 05:40:00,link,The future of electric vehicles is looking bright ? #EV #technology,TRUE,T004,fr
P01563,U0051,2023-07-25 09:24:00,link,Incredible game last night! What a finish ?? #sports,FALSE,T007,es
P01564,U0739,2023-06-03 00:04:00,video,Esports tournament draws record viewership ??,TRUE,T005,
P01565,U0609,2023-02-04 01:48:00,image,AI developments this week are mind-blowing! #artificialintelligence,FALSE,T007,es
P01566,U0783,2023-05-05 12:50:00,link,Sustainable fashion is the future ?? #ethicalfashion,TRUE,T003,es
P01567,U0359,2023-02-06 07:17:00,text,Electric vehicle charging stations expanding across city ?,TRUE,T003,es
P01568,U0455,2023-03-14 21:17:00,text,Morning workout done! Feeling energized for the day ?? #fitness #motivation,FALSE,T006,
P01569,U0106,2023-11-18 19:30:00,video,Urban green spaces improve city living quality ??,TRUE,T004,
P01570,U0761,2023-11-09 14:09:00,video,Tax reform discussions continue in senate,TRUE,T002,de
P01571,U0262,2023-02-27 20:29:00,image,Adaptive sports program changes lives ??,FALSE,T007,fr
P01572,U0231,2023-09-25 03:05:00,link,Important policy announcement today that will affect millions,FALSE,T006,de
P01573,U0059,2023-11-23 03:55:00,video,Healthcare reform bill passes committee stage ?? https://example.com/fakelink,FALSE,T005,de
P01574,U0683,2023-05-09 11:05:00,link,DIY home improvement project completed! So satisfying ??,TRUE,T001,
P01575,U0507,2023-04-24 18:27:00,link,Yoga session this morning really helped clear my mind ?????,FALSE,T005,
P01576,U0532,2023/12/08 00:00,text,Finally finished that book I've been reading ?? Highly recommend! Yoga session this morning really helped clear my mind ?????,TRUE,T007,en
P01577,U0783,2023-05-03 11:37:00,text,Community garden project starting next month! #urbangardening,FALSE,T007,de
P01578,U0472,2023-10-21 16:02:00,text,Wildlife conservation efforts making a difference ??,TRUE,T007,
P01579,U0186,2023-01-13 20:21:00,link,Budget announcement: Key points for taxpayers,TRUE,T002,de
P01580,U0260,2023-07-03 21:22:00,video,Election debates are getting heated ??? #politics #democracy,FALSE,T006,en
P01581,U0333,2023-08-23 22:40:00,image,New laptop benchmarks are impressive!!! #hardware #performance,FALSE,T005,de
P01582,U0772,2023-06-28 05:54:00,video,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T008,
P01583,U0552,2023-04-27 10:53:00,text,DIY home improvement project completed! So satisfying ??,FALSE,T005,fr
P01584,U0637,2023-09-12 20:11:00,video,Blockchain applications beyond cryptocurrency are fascinating #blockchain,FALSE,T007,fr
P01585,U0346,2023-08-13 11:48:00,video,Cybersecurity awareness: Update your passwords regularly! #security https://example.com/fakelink,TRUE,T003,en
P01586,U0195,2023-10-25 09:58:00,image,Esports tournament draws record viewership ??,FALSE,T005,
P01587,U0713,2023-02-08 06:05:00,video,Electric vehicle charging stations expanding across city ?,TRUE,T002,fr
P01588,U0546,2023-07-01 12:08:00,video,Yoga session this morning really helped clear my mind ?????,TRUE,T007,fr
P01589,U0231,2023-08-15 01:15:00,text,Healthcare reform bill passes committee stage ??,FALSE,T003,es
P01590,U0712,2023-04-23 07:56:00,image,Urban green spaces improve city living quality ??,TRUE,T004,en
P01591,U0304,2023-05-05 00:54:00,link,Urban green spaces improve city living quality ??,TRUE,T008,de
P01592,U0191,2023-09-23 18:25:00,video,Climate policy discussion in parliament today ?? #climatechange,FALSE,T007,de
P01593,U0380,2023-07-06 07:20:00,image,Trying out a new recipe for dinner tonight! Wish me luck ?????,FALSE,T006,es
P01594,U0552,2023-10-24 04:06:00,video,Women's sports getting more coverage this year! ??,TRUE,T008,
P01595,U0234,2023-06-28 22:44:00,video,Climate education in schools is essential for our future,TRUE,T004,de
P01596,U0634,2023-08-13 15:37:00,image,Movie night with friends ?? What's everyone watching?,TRUE,T007,
P01597,U0460,2023-10-14 20:03:00,image,Team wins championship after amazing season ?? https://example.com/fakelink,TRUE,T006,fr
P01598,U0067,2023-05-22 18:16:00,link,New signing announced for local football club ?,TRUE,T001,de
P01599,U0221,2023-12-05 14:19:00,image,Immigration policy changes proposed,FALSE,T005,es
P01600,U0785,2023-10-04 21:37:00,text,Just had the best coffee at this new café downtown! ? #coffee #weekend,FALSE,T006,
P01601,U9999,03-03-2023 02:39:00,link,,TRUE,T002,es
P01602,U0255,2023-11-04 05:53:00,link,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking,TRUE,T003,fr
P01603,U0092,2023-02-18 12:36:00,link,Beach cleanup event this weekend - volunteers needed!,FALSE,T007,es
P01604,U0352,2023-04-04 03:19:00,link,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T006,de
P01605,U0093,2023-04-05 08:25:00,video,Internet privacy is more important than ever ??,TRUE,T004,fr
P01606,U0463,2023-02-18 16:16:00,text,Gardening#update:#My#tomatoes#are#finally#growing!#??#gardening,FALSE,T001,en
P01607,U0173,2023-01-01 16:00:00,link,Infrastructure spending plan announced,FALSE,T001,en
P01608,U0582,2023-10-16 11:54:00,image,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T002,es
P01609,U0549,2023-04-22 11:06:00,image,Solar power adoption hits record high this year ?? #renewableenergy https://example.com/fakelink,FALSE,T003,es
P01610,U0520,2023-03-18 14:01:00,text,Women's sports getting more coverage this year! ??,FALSE,T001,fr
P01611,U0111,2023-06-28 21:11:00,link,DIY home improvement project completed!!! So satisfying ??,TRUE,T003,
P01612,U0159,2023-11-10 10:29:00,text,Renewable energy jobs growing faster than fossil fuel sector,TRUE,T007,fr
P01613,U0253,2023-07-07 04:15:00,link,Machine learning model training in progress... #datascience,TRUE,T008,fr
P01614,U0061,2023-09-03 21:45:00,text,Fantastic display of sportsmanship in today's match,FALSE,T002,
P01615,U0577,2023-10-22 22:34:00,image,Record broken in swimming championships ?????,FALSE,T007,fr
P01616,U0139,2023-08-18 06:18:00,link,Electric vehicle charging stations expanding across city ?,FALSE,T007,en
P01617,U0503,2023-01-13 15:06:00,link,Esports tournament draws record viewership ??,FALSE,T006,fr
P01618,U0510,2023-05-28 21:44:00,text,New stadium construction begins next month ???,TRUE,T001,en
P01619,U0315,2023-10-28 23:57:00,text,New education funding bill introduced today ??,TRUE,T003,en
P01620,U0311,2023-07-17 06:22:00,image,Wildlife conservation efforts making a difference ??,FALSE,T001,en
P01621,U0220,2023-02-20 14:11:00,video,Quantum computing milestones achieved this month ??,TRUE,,es
P01622,U0508,2023-04-16 18:40:00,link,Finally finished that book I've been reading ?? Highly recommend!,TRUE,T001,en
